0.000000000000000000e+00 7.362943031698127028e-01 6.002355265366213777e-01 8.691186465617037893e-01 7.781999488764514972e-01 9.738639790292688003e-01 9.936539391207636074e-01 2.861613703987127000e-01 1.000000000000000000e+00 8.993721401073627719e-01 4.796028209739950920e-01 8.018801724663991992e-01 8.193681479882375385e-01 6.278615265177207583e-01 4.108567202898747439e-01 3.196301650912487524e-01 9.606990026909216773e-01 7.451945696221335957e-01 7.802345555607571592e-01 8.022912369219666884e-01 8.371162996658139122e-01 4.070675623369499618e-01 7.154437197592524722e-01 8.177866648352543066e-01 7.370974872430856584e-01 8.744947641075770939e-01 6.995290700220068159e-01 6.238018345248375063e-01 5.538799200292454650e-01 4.848714787001529025e-01 6.567858757306337392e-01 9.362593716752704021e-01 4.636136612042526250e-01 9.774965730295919197e-01 7.166220116952387587e-01 9.817489928064080384e-01 1.000000000000000000e+00 4.924508845532260537e-01 7.140509515235795579e-01 8.630118164234070743e-01 6.933772732874095013e-01 6.777186498756158084e-01 6.972460350090896597e-01 1.000000000000000000e+00 6.095764271965387060e-01 8.086915376168919423e-01 7.003506174390170536e-01 8.533579988215167500e-01 6.244425044187206231e-01 9.917677560900152178e-01 7.056760660363301518e-01 6.864663250162432728e-01 5.811504577162550644e-01 4.246985831075533735e-01 6.074172116625771167e-01 8.663419598668943289e-01 7.952573992515388213e-01 6.951588528205445705e-01 8.159134255826440141e-01 5.761974195912973329e-01 8.920612709611288604e-01 5.476107618014757206e-01 9.537457387378067697e-01 8.465508601526207100e-01 4.343079707250021571e-01 9.801601483926535296e-01 6.825207641818167303e-01 8.816912752432896072e-01 6.417676780185592733e-01 8.051718071107416552e-01 3.652743652743652980e-01 9.991754086668231949e-01 8.717046261699610277e-01 8.640702244901350415e-01 6.545751874336719345e-01 5.164218652198516724e-01 7.914461719346889135e-01 4.351462373970064190e-01 9.495646930139310937e-01 7.395496913249890447e-01 6.331289607031621580e-01 6.234530183483931731e-01 9.860854512362463575e-01 8.543892938735538900e-01 7.962426311008562463e-01 4.500870270041322785e-01 9.458245601617716325e-01 3.548841579857998640e-01 6.081979854817118891e-01 4.658692314523399380e-01 7.817591240113065387e-01 7.537281760358504057e-01 9.861709979405357540e-01 3.587772038010249576e-01
7.362943031698127028e-01 0.000000000000000000e+00 6.909671537736570279e-01 7.993723048289347322e-01 9.637383242388724014e-01 8.313743835879134902e-01 8.025552882613442574e-01 5.835275835275834933e-01 9.682667794261435867e-01 9.071655580173305644e-01 7.480868919083490942e-01 4.744051791586830769e-01 5.824541365527350356e-01 2.489166965693859757e-01 2.790576108488044271e-01 7.497716770862268287e-01 8.249402635448987997e-01 4.779660440344254413e-01 4.325332134505707193e-01 9.081196581196582240e-01 7.277856623108558409e-01 7.393228126063533523e-01 4.836056567089330738e-01 9.565470061736087715e-01 9.926698318726175918e-01 7.782937283908220039e-01 3.938933158345540031e-01 4.183001703015591932e-01 6.040837569568051624e-01 7.527455488487568847e-01 4.646761764105876713e-01 8.620823620823621081e-01 6.740422532398582245e-01 9.528091732664007996e-01 9.537664027249429521e-01 8.308126002978971636e-01 9.168041515167535405e-01 5.079975632357401905e-01 4.828180588759289904e-01 8.620486608155817354e-01 3.965453748297121939e-01 4.356847639975046649e-01 5.469299404164769118e-01 8.105246686069672579e-01 3.623197806408695598e-01 3.407960262659327499e-01 9.587661381228590463e-01 8.143824106943440277e-01 8.618846715887258370e-01 9.202170701686380738e-01 3.869859029932994909e-01 3.309110413316825872e-01 6.841583034473918135e-01 4.119825512965680225e-01 8.320014966119952948e-01 7.616771823550971821e-01 9.560382709948118674e-01 7.626959865624121093e-01 8.773275224251215754e-01 7.668996921881656714e-01 8.038530188325272441e-01 2.918932918932913845e-01 8.191530691530692909e-01 8.252433975151078904e-01 7.248542521218770407e-01 8.642914761163389414e-01 2.863003190384040275e-01 7.912540034488165785e-01 9.468449685268467420e-01 8.552339942082963775e-01 6.753740566293632286e-01 7.867435045813767625e-01 7.868194320842925027e-01 6.272455932099603171e-01 3.138764162600349295e-01 5.961082156147403666e-01 7.927997996880976617e-01 4.357759081314953598e-01 8.702637868083733519e-01 2.655020073278364645e-01 3.427230023572434003e-01 2.594581505747396433e-01 8.452954484328157880e-01 7.541878817614500186e-01 9.507390162927561450e-01 7.869442044443800688e-01 7.920790986819578050e-01 2.538763097345312358e-01 4.152287852023335279e-01 6.236673393713789704e-01 9.899596051661821994e-01 9.034466802839005162e-01 8.272683426514010341e-01 4.421465091739718023e-01
6.002355265366213777e-01 6.909671537736570279e-01 0.000000000000000000e+00 6.681320567948138001e-01 5.117940020735478601e-01 8.294192386485196300e-01 7.723596268509105300e-01 4.101324085012014731e-01 8.745186839263421330e-01 7.063238795751604071e-01 4.407810818700544919e-01 7.196704476201120082e-01 7.186147186147187060e-01 5.926007427431407848e-01 5.147140227379216615e-01 5.029345841704531139e-01 7.913121982144109001e-01 5.907771015083178590e-01 7.330080877107638671e-01 4.876198729110710062e-01 5.722865780840600269e-01 4.492864332247185066e-01 6.983797077317205337e-01 5.657087320083151738e-01 5.271390285998498459e-01 5.927893136308055588e-01 6.413725753224650550e-01 6.361416605329635043e-01 5.015751348017412070e-01 5.257398232184762321e-01 6.028052154463755530e-01 6.290688833870743402e-01 4.356473709770610769e-01 8.192664847562242114e-01 5.321415983333619426e-01 7.353719379875185425e-01 7.826295610828740701e-01 5.831683494952835112e-01 6.785015666266023260e-01 7.918366809012921115e-01 6.888475698831164618e-01 6.321831042325594119e-01 7.040097117947025085e-01 8.035006160526985131e-01 5.984469634765148260e-01 6.154644255156633825e-01 5.463825262104801128e-01 5.209570295291439113e-01 5.766125939571373760e-01 7.557593525916921351e-01 5.024617801467559097e-01 6.290897618534849745e-01 5.505819698740119783e-01 4.444426011759565753e-01 5.763741794036296717e-01 6.854960361287418813e-01 6.268934681243569784e-01 4.911924080396375958e-01 5.523134305616932416e-01 3.658742903300904459e-01 7.270020900162231792e-01 5.107744110927178172e-01 7.258135874727695835e-01 4.598302303731965912e-01 4.508690455412883713e-01 7.139169176673687556e-01 6.426849346438063826e-01 6.219559574392278245e-01 5.073698645805970742e-01 5.222214572566268309e-01 5.270063973426635240e-01 8.274071311136654838e-01 6.819215254899457790e-01 6.143722512630992449e-01 5.847319169159965746e-01 5.136410396439525794e-01 5.313052933128370459e-01 3.926221641557690045e-01 7.794911955301290218e-01 6.684968333821186270e-01 6.293293993113615592e-01 6.006111423502586977e-01 7.848096087513845021e-01 7.331986051446010011e-01 5.254824615011256528e-01 5.232217549254920552e-01 7.687604233612543858e-01 4.056659421292785339e-01 4.699713523876926091e-01 4.399664354102166275e-01 5.843923335779002137e-01 5.000890288784392013e-01 8.098429279541774495e-01 3.626562599182745483e-01
8.691186465617037893e-01 7.993723048289347322e-01 6.681320567948138001e-01 0.000000000000000000e+00 8.273216272358459022e-01 9.777141392903778705e-01 9.777583884480652854e-01 5.564652146516411158e-01 9.926108150246421014e-01 8.886731798778508828e-01 5.130262908601808114e-01 7.295448552558883026e-01 7.966426220359710264e-01 6.891692623915810501e-01 7.057031382587671819e-01 6.681155075690528022e-01 9.812719553729576383e-01 7.554772638311730848e-01 8.345767100288933316e-01 6.565796311286535847e-01 4.832749729687447759e-01 5.614012774441049514e-01 8.608610769302867949e-01 8.639803674961804569e-01 8.523687012096399229e-01 5.915474321701068572e-01 6.348140572410259086e-01 8.690020858025215844e-01 7.589979005298077563e-01 7.035924187058657520e-01 8.935609509939230755e-01 5.700265300309973471e-01 5.772145014802321228e-01 9.729252963817739408e-01 8.469239677362404572e-01 8.165338875746327441e-01 9.865700009750200117e-01 8.522794978554433243e-01 9.346548670932306457e-01 9.539700266684139063e-01 8.233764236777413315e-01 8.734773462297252822e-01 9.353815691253904996e-01 9.745371226803889453e-01 8.507157868478001372e-01 8.405001016599843444e-01 7.999952230187790114e-01 4.882681714011621876e-01 8.876567911344177553e-01 9.484419027751173070e-01 6.438670182441157408e-01 8.317340277883061850e-01 6.019541054123155321e-01 5.751238075037323760e-01 6.447712825580355078e-01 8.568789270013912329e-01 8.490592378043472221e-01 6.546930583629018141e-01 8.172883272893046724e-01 6.681363100082998718e-01 9.594894592256386634e-01 6.931420010239770502e-01 9.601137782960108558e-01 6.104075049360937477e-01 7.340556546814831496e-01 9.569524360482074554e-01 7.132668007802587251e-01 9.067860502302191872e-01 8.259735710819600119e-01 8.186830473574420175e-01 6.988570628853361111e-01 9.720124420769438167e-01 9.335999579192394426e-01 8.568874181496719533e-01 7.782189775609854587e-01 6.171219777780493354e-01 8.232417415777568692e-01 5.243058555038904167e-01 9.735228146746567335e-01 7.684488884667559638e-01 7.143180392626479192e-01 6.983841997306985405e-01 9.818552182610889023e-01 9.486417078698980987e-01 8.468554506399018633e-01 6.763048964414566377e-01 9.608254863364580345e-01 5.899832813597873926e-01 6.829397970455656219e-01 5.333975770241736747e-01 8.781208633709893796e-01 7.961053051117092938e-01 9.777944720098209475e-01 6.563606832005682845e-01
7.781999488764514972e-01 9.637383242388724014e-01 5.117940020735478601e-01 8.273216272358459022e-01 0.000000000000000000e+00 7.771007899169188882e-01 6.427390086661550761e-01 7.115782314460675773e-01 7.360124642523455663e-01 5.698256893095224873e-01 6.421237398864211299e-01 9.320454694954497521e-01 7.412017526275279655e-01 9.109572543361152963e-01 8.737121050737446382e-01 6.907776192151272587e-01 7.288898108155861255e-01 6.860157794829646605e-01 9.572640832472293360e-01 2.950833102038958877e-01 8.109073884224708983e-01 6.539060300425976191e-01 9.182143926519645838e-01 2.911458825882986545e-01 2.496423807683302298e-01 7.107843841044987343e-01 8.715555097844660537e-01 9.457161190432702425e-01 6.577229254225906985e-01 6.180924851540394727e-01 8.055945372385019398e-01 7.531119948178547352e-01 6.081374189136737884e-01 6.969526345844203608e-01 3.307101768551173882e-01 7.532923589739628500e-01 5.743097393704355014e-01 8.857367911837421559e-01 9.706275017688938966e-01 7.203342269678949528e-01 9.654476105358339444e-01 9.259811643058238895e-01 9.637426697590421032e-01 6.269793217799338736e-01 9.543467172941790810e-01 7.765051075641310474e-01 3.298672245443520223e-01 6.290319861417714709e-01 4.910361230055058090e-01 5.589915032156662633e-01 7.207090097820187946e-01 9.536705098654707502e-01 7.965094366588134633e-01 7.811497786443926117e-01 6.959748525022486643e-01 6.541815520989157084e-01 4.074788926411883061e-01 4.261854639216645646e-01 3.355464759959140286e-01 2.376169093800407639e-01 6.371585232815489830e-01 8.890718476716333862e-01 5.671744659150519396e-01 3.615380290712170153e-01 5.252910595524846737e-01 5.436394034892140237e-01 9.607495975026730806e-01 5.088036476374140360e-01 3.044711987398533992e-01 2.882095707521852290e-01 7.582230082449531450e-01 8.285669825362323992e-01 6.060262701630827475e-01 5.787482424410508308e-01 8.588917515276983661e-01 7.927233227880129407e-01 3.706873990164607502e-01 6.736882208416166140e-01 5.878395281149096929e-01 9.580034974784816804e-01 9.338236241325489351e-01 9.406809960229357559e-01 6.717622004151175830e-01 7.540188912685188427e-01 2.037857316116471473e-01 6.728928238227652736e-01 7.459050746241207008e-01 8.246544674870397440e-01 5.950761580590089306e-01 7.049535890946384553e-01 3.391694455705658306e-01 2.538171915925039324e-01 7.858287023997569953e-01 5.659233697599455049e-01
9.738639790292688003e-01 8.313743835879134902e-01 8.294192386485196300e-01 9.777141392903778705e-01 7.771007899169188882e-01 0.000000000000000000e+00 5.159815503284639338e-01 9.444091374465649613e-01 6.023235010513958709e-01 5.573821917349548460e-01 9.617819511632855756e-01 8.760310567868068166e-01 8.758655265378727517e-01 8.181981190505969170e-01 8.299008794065843020e-01 9.777896693236383108e-01 5.854160361804454649e-01 6.740508028419456288e-01 8.203456683890200107e-01 8.244917053670119955e-01 9.825199450173162097e-01 9.741386212124165667e-01 8.395916698412335677e-01 8.053725106087524788e-01 8.350696975611799910e-01 9.181821150962340417e-01 8.887288037831426735e-01 7.648076665268940255e-01 6.678198073467198626e-01 9.099470154878296357e-01 6.409480748832905306e-01 9.539389995985823045e-01 8.141479982638477608e-01 5.876577669780173041e-01 8.373622615721818541e-01 6.879521277792853828e-01 5.108395871820937684e-01 8.364908281395077028e-01 7.630840454714572507e-01 6.142725211835625698e-01 8.316064892340144787e-01 7.490595293913284713e-01 8.055388829343506085e-01 5.802512287503270860e-01 7.643436691983032105e-01 6.139633521785790027e-01 8.781544909626310957e-01 9.486651901307935342e-01 8.378463539058472742e-01 4.659373679811270597e-01 7.778539851681555151e-01 7.642743576034946029e-01 9.794374404034349446e-01 8.824077466704912664e-01 9.494800972521626470e-01 6.310853073512557865e-01 8.441692058531161669e-01 8.367998887866442415e-01 6.803709440318086443e-01 7.805104437369910775e-01 5.865761254803547597e-01 8.055202205273478411e-01 5.039177313088699650e-01 7.695018157941506676e-01 8.402518267694463194e-01 4.349778065194082055e-01 8.431755014711184160e-01 4.658097033323247427e-01 8.040147027791750833e-01 7.418074681829553985e-01 9.527245503029421192e-01 6.528817640286355140e-01 4.739833298272783102e-01 4.095786794346490955e-01 7.688364915452419179e-01 9.363926057368404665e-01 6.640932579111753498e-01 8.625131698234103084e-01 6.119709727770413776e-01 7.907748703279982028e-01 8.551833879853841802e-01 8.341431860228754047e-01 5.023606337986669113e-01 5.345430976417502311e-01 7.432187512947847630e-01 8.930828495690374957e-01 5.253367406393985029e-01 8.436605863703248165e-01 7.761924813882704610e-01 9.453637653508837335e-01 8.470751274252288354e-01 7.919248415688668885e-01 5.638255841086496911e-01 7.552142148998626237e-01
9.936539391207636074e-01 8.025552882613442574e-01 7.723596268509105300e-01 9.777583884480652854e-01 6.427390086661550761e-01 5.159815503284639338e-01 0.000000000000000000e+00 9.574325164297796675e-01 5.753004155649150686e-01 5.301420374380121370e-01 9.822382287971798132e-01 8.597114892447874634e-01 8.433056741804622058e-01 7.809052786578271066e-01 8.041081985674483068e-01 9.935264428823435967e-01 4.744203095754101485e-01 6.028315698040864756e-01 7.648846486832590053e-01 7.396542299499918593e-01 9.990040945934530736e-01 9.870475979906316866e-01 7.742671297166257016e-01 7.064451448312817350e-01 7.397063329998236902e-01 9.104827932533701151e-01 8.937921572067060172e-01 7.025103248491535446e-01 5.864331148417396555e-01 8.871670867610057520e-01 5.134728518170479372e-01 9.547720487066410078e-01 8.500011701314789114e-01 6.098485935547282022e-01 7.791713824434192137e-01 6.623234688289232341e-01 4.154264893303730721e-01 7.621730635454123659e-01 6.349438971325979120e-01 5.536789468935795488e-01 7.913176456322178476e-01 6.290085461520855681e-01 7.090537146478247399e-01 3.020818851025417473e-01 6.511894493464125411e-01 4.453626596075577204e-01 7.917202968916579042e-01 9.257624709562484178e-01 7.813321982812033717e-01 3.853648748110978239e-01 6.868161355101909393e-01 6.604758806971210428e-01 9.922440911398181518e-01 8.737319481888974337e-01 9.510687035201641493e-01 5.824320087172416560e-01 7.278547670130703917e-01 7.990891111290195914e-01 5.574492367913848057e-01 6.604045601450816427e-01 4.909066809941842191e-01 7.383873405580210214e-01 3.219607974172049580e-01 6.971512852289740714e-01 8.139845345996254977e-01 3.609084961703161731e-01 8.173392832585827383e-01 3.758794600644338457e-01 7.632503588438976916e-01 6.140181281118015644e-01 9.644068759381961842e-01 5.241301488637246653e-01 3.653747102343293252e-01 2.769755668532621895e-01 6.972020818970283695e-01 9.286390277998085585e-01 5.020574033619253917e-01 8.480168218559189786e-01 4.140574283875191330e-01 7.394836256751784465e-01 8.330872311939461206e-01 8.061061784153492615e-01 3.713591703068277461e-01 4.362745545664221680e-01 6.219611564532625536e-01 9.153753150707543140e-01 4.283452332428179243e-01 8.178203148739745521e-01 7.109781452208114860e-01 9.485214963640630215e-01 7.658504159157768498e-01 6.579838525947903083e-01 4.720889838102070302e-01 7.142425867925259464e-01
2.861613703987127000e-01 5.835275835275834933e-01 4.101324085012014731e-01 5.564652146516411158e-01 7.115782314460675773e-01 9.444091374465649613e-01 9.574325164297796675e-01 0.000000000000000000e+00 9.918213349036452131e-01 8.294199096351499989e-01 1.889824454423870703e-01 6.080149202739938419e-01 6.695702208005169798e-01 4.239344514273197806e-01 2.862934734691214844e-01 2.137781979359605344e-01 9.396853008852172895e-01 5.808766883359270938e-01 6.609304573676934025e-01 5.633255633255631611e-01 4.097611331631796361e-01 1.801614191056474246e-01 6.457090846085611346e-01 7.465748471943334241e-01 6.812156669708603340e-01 5.298235675498673691e-01 4.408106649238684449e-01 5.725273626039132369e-01 4.401840734947731759e-01 3.633319803196293218e-01 6.120022814828834923e-01 5.613830613830618210e-01 2.358746899493837645e-01 9.590550179811418996e-01 6.592471896336631332e-01 8.145053810495016533e-01 9.829945592722924008e-01 4.688884392142431690e-01 6.866721221670978315e-01 8.512096270225201211e-01 5.826948818879787995e-01 6.086431015075447482e-01 6.848208281158100208e-01 9.626155505913650545e-01 5.406799911701946071e-01 6.644992444156598843e-01 6.200594155606300451e-01 4.325015174022664999e-01 6.310252337611856888e-01 9.449214291519530962e-01 4.411545471305544641e-01 5.763101032994075723e-01 3.296995249681083928e-01 1.832363425953071889e-01 4.000894073412580854e-01 7.671336131874398889e-01 7.146091035073034448e-01 4.832649900664687248e-01 7.011626437274453005e-01 3.986795902564209682e-01 8.721899408427692402e-01 3.580678580678565703e-01 9.182206682206682791e-01 5.408478313283844319e-01 3.428722508303686523e-01 9.369189344154567056e-01 4.869300360669431837e-01 8.177776242690035780e-01 5.988271652428960312e-01 6.862414369009047777e-01 2.720594614773120812e-01 9.554177499590894573e-01 8.335749769315055069e-01 7.538739800892674259e-01 5.080084704666274487e-01 2.987012570778579956e-01 6.789397862316778332e-01 1.515081410107875781e-01 9.344740018565618200e-01 5.608238087434200825e-01 4.607967145086370175e-01 4.315328068236649051e-01 9.604215226079126921e-01 8.322158764506100148e-01 7.180526850449320264e-01 3.151124855315050599e-01 9.101795213144957541e-01 1.374256907473848655e-01 4.149312674130701817e-01 1.884495017155572993e-01 7.352584126906560602e-01 6.372767862798033311e-01 9.558497486960788603e-01 2.091910236531029366e-01
1.000000000000000000e+00 9.682667794261435867e-01 8.745186839263421330e-01 9.926108150246421014e-01 7.360124642523455663e-01 6.023235010513958709e-01 5.753004155649150686e-01 9.918213349036452131e-01 0.000000000000000000e+00 5.223442536598545960e-01 9.787051145181049350e-01 9.702102583688448911e-01 9.227807285700566631e-01 9.504083040613845457e-01 9.622693923457389387e-01 9.991744912647224641e-01 6.075580358993630803e-01 7.657325730430755151e-01 9.492912738664670558e-01 8.033848910836318691e-01 1.000000000000000000e+00 9.965314472869892803e-01 9.399877374403674546e-01 7.474474384128609872e-01 7.751614390098546803e-01 9.275154545358508251e-01 9.712112659433406181e-01 8.940760120657684773e-01 7.285569940693814583e-01 9.379896667396752097e-01 7.620548413463242854e-01 9.587795279143720428e-01 8.044141262047835861e-01 5.188557163827074437e-01 7.677540960624718025e-01 6.675734061358495897e-01 5.021093928790871797e-01 9.532435134967761625e-01 9.160839028561204023e-01 6.083565726229884785e-01 9.645682371509947117e-01 9.010342320598920818e-01 9.279847236132193755e-01 6.987083543180370171e-01 9.227580203585881158e-01 7.588950829762248773e-01 8.402078512670640986e-01 9.609240004937045221e-01 8.250765174012184566e-01 4.336600713671233676e-01 9.048053973809569994e-01 9.212960466768509438e-01 9.956929148210987846e-01 9.752483764487049900e-01 9.593683825047319980e-01 5.962569844141608622e-01 8.414045598673146609e-01 8.337867030679249059e-01 6.877194203871059841e-01 7.730665264809042370e-01 6.022423743854247169e-01 9.474384456474268523e-01 5.508277129081975421e-01 7.382685790325971276e-01 8.407776878447488222e-01 3.953574901099671246e-01 9.645398198925865252e-01 4.403392611446994565e-01 7.600337600099877911e-01 7.100619318665530866e-01 9.947750571964827371e-01 6.877111584943160771e-01 4.624983521234519168e-01 4.504793138032175959e-01 9.066436278135823201e-01 9.869645278409443501e-01 6.872878943769371585e-01 9.530447653384275242e-01 6.746945701155675490e-01 9.388308748764245815e-01 9.698404877479981367e-01 9.587691436159114788e-01 5.040616904523840258e-01 5.388525361016248683e-01 6.948469665547245544e-01 8.971285531012493930e-01 5.198844718805393228e-01 9.681798301237098947e-01 8.604534537564710872e-01 9.849660206220078873e-01 7.764459588072321061e-01 7.664884653745329679e-01 5.565393983168741565e-01 8.079660273930679981e-01
8.993721401073627719e-01 9.071655580173305644e-01 7.063238795751604071e-01 8.886731798778508828e-01 5.698256893095224873e-01 5.573821917349548460e-01 5.301420374380121370e-01 8.294199096351499989e-01 5.223442536598545960e-01 0.000000000000000000e+00 8.181637815584100748e-01 8.997796668324136160e-01 8.233315287886200373e-01 8.594901573331370503e-01 8.541719456849572456e-01 8.631900689091037693e-01 5.649991502648499253e-01 6.672687647129229571e-01 8.903627364523889476e-01 6.509118090734329343e-01 8.670457239154543139e-01 8.396345932410044233e-01 8.788702519684509218e-01 5.675355579968544006e-01 5.800955910021056150e-01 7.919153781962822158e-01 8.714331243908242097e-01 8.332022365794433671e-01 6.103747419353975356e-01 7.977503598569958276e-01 6.982784861571231794e-01 8.439972187068087717e-01 6.349079262193075834e-01 4.633707180343236143e-01 5.728613821133867745e-01 5.858184929241774253e-01 4.537156452524387928e-01 8.798577064901945688e-01 8.738272933965818279e-01 5.511357384292814299e-01 9.091917046284538895e-01 8.402582963623830281e-01 8.848759384065685296e-01 6.619500881482465182e-01 8.608958437358739113e-01 6.842953571966302606e-01 6.878503150304640101e-01 8.203110942008028372e-01 6.495020557192016097e-01 3.711872010582805137e-01 7.849436018315341101e-01 8.585783431530462639e-01 8.673400673400675220e-01 8.385009462508654643e-01 8.338242524164031222e-01 5.138240306460215567e-01 7.109247464384712556e-01 6.623034148571860236e-01 5.496797849521171120e-01 5.786086878641203413e-01 5.362229380000433920e-01 8.455316722932992857e-01 4.877482443766201214e-01 5.732605387860275625e-01 6.637082567602916594e-01 3.306705560282283685e-01 8.859317441213174771e-01 3.408855766149347932e-01 5.684452533330071056e-01 5.621821871546441862e-01 8.767215886186141560e-01 6.564271110244446206e-01 3.844346483491577482e-01 3.564626912661794655e-01 8.214651547579576718e-01 8.579534309912920653e-01 5.232733728745802004e-01 7.930050751777023565e-01 6.112698736769801577e-01 8.713713863519318981e-01 8.854842344389802777e-01 8.726156114968859345e-01 4.500857683688493927e-01 4.761155062789274028e-01 5.311662735439790506e-01 7.650051800243187206e-01 4.641886447318122055e-01 8.312403925204854271e-01 7.017201675798485638e-01 8.325769637087592212e-01 6.277354324922113094e-01 5.901286619578085535e-01 5.113454785306787986e-01 6.438266016666425173e-01
