0.019814118317773022,0.022917363609675223
0.024442734498597685,0.03558506973720721
0.02732769562369175,0.0364942280100482
0.08397894002812745,0.08539826142167417
0.1207477946376182,0.14487361783873065
0.14633026153642914,0.15171110593559056
0.17469288570075325,0.18401603768147579
0.02019192492147559,0.024650034077918992
0.034370217993336394,0.0594487028370716
0.04093183763641084,0.043190528976468134
0.044220656894844224,0.049728052799345446
0.054346557377641935,0.06514938742685428
0.06079168741213914,0.06510002785755897
0.06381281726184218,0.06800539080478663
0.06567004265069498,0.07596755616326223
0.06755905892441483,0.07519286811301817
0.07070570305419988,0.0810487948244848
0.07223752345456902,0.16805619435237562
0.07246268589501392,0.13199476689685252
0.08016845417433494,0.17041142125899378
0.08185659404001144,0.16915375656860465
0.08304141874936233,0.09293308905382158
0.08572299499132607,0.09208544223147264
0.0867476023283652,0.12197227585958714
0.08759104637568116,0.10614606406690918
0.0911842191361113,0.1159820186655035
0.09887861376140927,0.12315220991444686
0.10267139844051232,0.1798329361419021
0.10408694347440495,0.1549936469479254
0.11025931258006894,0.14855261824828325
0.11026073415972726,0.12401130649588665
0.11769923700880958,0.1390323989576826
0.12420891613741158,0.14009176557358816
0.1313192355494439,0.17652006473278226
0.13135518184220552,0.1577909639305881
0.1369448020088132,0.23003267570471964
0.15301785887519403,0.18519275807163116
0.16973012493651662,0.1767750100946336
0.18957095662757473,0.19288349240962444
0.03987632675735375,0.048936786560077494
0.05075816122533683,0.07013557233016732
0.07885300012080698,0.22843861071083404
0.08133300209810934,0.09213945702928927
0.08195535246869201,0.15221510597057564
0.08606543083340468,0.1460686114757318
0.10213103454463834,0.190547304246515
0.10395178616648948,0.21561483482574129
0.11182947414633893,0.16862987836138166
0.11726009118613068,0.19473202315101534
0.12773056908880587,0.2442378043779394
0.037626930017477966,0.05022573870035396
0.0723442312863628,0.1014295003234823
0.10162301249992156,0.23938004395825996
0.10841821386077177,0.20556700636970904
0.09273021091795919,0.2436729989404426
0.09194146873270492,0.25265088365541444
0.08179666396753138,0.262247220680192
0.0760558433637829,0.6198432135231805
0.08023983185352368,0.6965280426978255
